,longitude,latitude,acq_date,DEM,fire,Scaled_LST
1044,81.2423,28.8539,2019-03-18,443.1441650390625,0,
1045,87.7648,27.4686,2019-03-14,2315.509765625,0,14602.0
1046,81.461,28.7282,2019-05-06,481.4925537109375,1,15504.0
1047,83.3937,27.7258,2019-03-16,366.4755554199219,0,14771.0
1048,81.655,28.4674,2019-04-09,732.690673828125,0,14893.0
1049,86.5769,26.839,2019-03-22,340.0386962890625,1,15212.0
1050,82.0081,27.9901,2019-05-02,195.568603515625,0,15558.0
1051,81.2946,28.5389,2019-05-02,190.23123168945312,1,15477.0
1052,81.3647,28.5302,2019-12-30,235.35934448242188,0,
1053,81.5155,28.4968,2019-05-10,904.419677734375,1,15419.0
1054,81.8743,28.2113,2019-04-25,944.1456298828124,0,
1055,82.9215,28.1464,2019-05-24,942.6445922851562,1,15272.0
1056,82.111,28.0415,2019-05-29,330.69287109375,0,15858.0
1057,81.28,28.566,2019-05-22,194.56716918945312,1,15509.0
1058,86.0845,27.2591,2019-04-27,827.6947021484375,0,15153.0
1059,80.9843,28.8757,2019-05-01,1341.9949951171875,1,14978.0
1060,80.4198,29.2711,2019-01-13,1874.595947265625,0,14188.0
1061,80.1745,28.8965,2019-03-05,193.3295288085937,0,
1062,81.5416,28.3524,2019-05-11,581.1953125,0,15589.0
1063,84.9094,27.3111,2019-03-23,402.0310668945313,1,15039.0
1064,81.9483,28.1249,2019-05-07,494.9460754394531,0,15759.0
1065,81.2907,28.5943,2019-01-06,219.999252319336,0,14379.0
1066,81.5854,28.3093,2019-04-25,215.09500122070312,1,
1067,87.6097,27.1318,2019-03-23,1101.7791748046875,1,15309.0
1068,81.7794,28.182,2019-05-05,184.09375,1,
1069,83.0323,27.6784,2019-05-26,120.21929168701172,0,
1070,80.8667,28.5932,2019-03-14,161.54180908203125,0,
1071,80.4472,28.9951,2019-04-11,767.3406372070312,0,15108.0
1072,82.3226,27.8563,2019-05-09,426.4556884765625,1,15554.0
1073,86.0845,27.2591,2019-06-02,827.6947021484375,0,15340.0
1074,81.3656,28.586,2019-05-09,415.88958740234375,1,15627.0
1075,82.9019,27.8292,2019-03-12,573.6651000976562,0,14999.0
1076,81.4335,28.4248,2019-03-19,413.30859375,0,14936.0
1077,81.5127,28.3091,2019-06-10,193.1754302978516,0,15456.0
1078,81.8932,28.1128,2019-12-05,234.08023071289065,0,
1079,85.7275,27.0397,2019-03-18,196.9946136474609,1,15074.0
1080,82.0704,28.416,2019-05-01,1511.6578369140625,0,15245.0
1081,83.9475,27.4914,2019-02-05,161.87057495117188,0,14586.0
1082,85.5723,27.304,2019-03-21,570.3841552734375,0,15045.0
1083,83.0876,27.6691,2019-05-30,122.96682739257812,0,15380.0
1084,83.6172,27.6758,2019-05-20,379.61822509765625,1,15577.0
1085,80.6423,29.0064,2019-05-30,1393.68212890625,0,15408.0
1086,81.9935,28.6535,2019-05-31,1088.96240234375,1,15388.0
1087,83.7504,27.8036,2019-01-22,1302.21630859375,0,14172.0
1088,81.5065,28.3706,2019-04-25,416.2265625,1,
1089,80.7849,28.8147,2019-01-30,355.5303955078125,0,14569.0
1090,81.1941,28.9922,2019-05-21,1387.0753173828125,0,15252.0
1091,82.8231,27.9562,2019-04-22,873.2252197265625,0,15276.0
1092,80.3224,28.8158,2019-05-08,188.6871032714844,1,15470.0
1093,82.3322,28.7984,2019-03-10,1376.507080078125,0,14834.0
1094,81.284,28.578,2019-05-22,197.46664428710932,1,15572.0
1095,80.8601,29.0369,2019-02-05,1351.33154296875,0,14459.0
1096,81.6618,28.4944,2019-05-25,457.1014404296875,0,15687.0
1097,81.5016,28.5059,2019-05-10,938.0000610351562,1,15392.0
1098,85.0577,27.2132,2019-03-22,183.0631103515625,1,15182.0
1099,87.8411,27.53,2019-04-12,2055.18359375,0,14571.0
1100,80.58,28.8579,2019-11-11,348.929931640625,0,14943.0
1101,82.9157,28.009,2019-03-08,863.8076782226562,0,14721.0
1102,82.9891,28.1051,2019-05-22,1645.174560546875,1,15370.0
1103,83.9045,27.6218,2019-01-22,248.1757659912109,0,14570.0
1104,81.5103,28.382,2019-03-04,759.8903198242188,0,
1105,81.7327,28.8059,2019-02-02,874.12939453125,0,
1106,82.0956,28.3548,2019-03-24,1748.062744140625,0,15003.0
1107,81.3332,28.502,2019-05-02,181.9295959472656,1,15513.0
1108,80.8525,28.7895,2019-04-22,319.5830383300781,0,
1109,80.8614,28.7055,2019-05-07,179.98960876464844,1,15820.0
1110,82.5284,27.9167,2019-05-01,438.8307495117188,1,15338.0
1111,82.2139,27.9537,2019-05-07,213.8127593994141,0,15650.0
1112,87.2643,26.7762,2019-03-21,228.14578247070312,0,15037.0
1113,81.6902,28.2956,2019-02-23,240.0286865234375,0,14867.0
1114,87.9641,26.4816,2019-03-23,96.82164001464844,0,15144.0
1115,82.6424,28.0134,2019-06-01,1270.0096435546875,1,15262.0
1116,80.7461,28.9717,2019-03-05,1174.8878173828125,0,14540.0
1117,81.8254,28.1335,2019-03-15,173.88714599609375,0,15116.0
1118,80.5534,28.9417,2019-06-14,786.1505126953125,0,15245.0
1119,81.5861,28.4564,2019-01-20,680.957763671875,0,14516.0
1120,82.0831,28.4253,2019-03-10,1725.927978515625,0,14758.0
1121,80.5677,28.8925,2019-05-27,427.119384765625,0,15802.0
1122,80.8377,28.8015,2019-05-24,370.1016845703125,0,15289.0
1123,81.6181,28.3583,2019-06-08,523.5070190429688,0,15218.0
1124,80.7373,29.3547,2019-04-24,1254.6805419921875,0,14919.0
1125,81.3023,28.707,2019-05-28,552.2694702148438,0,15564.0
1126,81.3437,28.5556,2019-05-05,220.00010681152344,0,15311.0
1127,80.4883,28.7485,2019-05-21,189.9999237060547,0,15830.0
1128,82.0192,27.9657,2019-05-25,239.22219848632807,0,15566.0
1129,83.1187,27.8468,2019-05-11,839.48291015625,1,15364.0
1130,84.9189,27.2715,2019-05-21,284.6408996582031,0,
1131,81.443,28.7701,2019-05-09,460.8871154785156,1,15587.0
1132,80.8573,28.5564,2019-03-21,158.38235473632812,0,
1133,81.9849,28.0606,2019-04-20,245.94219970703125,1,15380.0
1134,83.624,27.7207,2019-06-02,1055.6304931640625,0,
1135,80.8708,28.7687,2019-05-19,211.33192443847656,0,
1136,84.1528,27.737,2019-03-22,883.6138916015625,0,15011.0
1137,81.4917,28.4168,2019-01-10,446.3667907714844,0,14485.0
1138,81.6018,28.3774,2019-05-07,392.39892578125,0,15583.0
1139,80.6181,28.9117,2019-01-01,937.7205810546876,0,14570.0
1140,80.8907,28.8728,2019-03-26,783.0855102539062,0,
1141,81.472,28.7297,2019-01-20,479.9960632324219,0,14490.0
1142,83.5038,27.6476,2019-03-28,135.55123901367188,0,15176.0
1143,81.463,28.7339,2019-05-09,531.1103515625,1,15637.0
1144,82.0896,28.0723,2019-04-29,893.6204223632812,0,15489.0
1145,81.0824,28.9054,2019-03-28,825.2501220703125,0,14883.0
1146,81.9802,27.9604,2019-04-27,299.8485717773437,0,15468.0
1147,80.3711,29.1097,2019-02-25,764.1707153320312,0,
1148,80.5612,29.3677,2019-03-29,1913.1795654296875,0,14885.0
1149,84.8837,27.9364,2019-11-24,679.6333618164062,0,
1150,81.6851,28.3752,2019-06-02,470.0742492675781,0,
1151,85.7739,27.0172,2019-03-21,197.97671508789065,0,15227.0
1152,84.9922,27.187,2019-01-01,159.17144775390625,0,14629.0
1153,81.8885,28.1879,2019-04-19,714.1116943359375,0,15205.0
1154,82.2539,28.2638,2019-05-09,1434.98388671875,1,15318.0
1155,81.277,28.5633,2019-05-31,191.9367828369141,0,15352.0
1156,80.7365,29.0923,2019-06-10,1436.5877685546875,0,15269.0
1157,82.2047,28.305,2019-04-09,996.6591796875,0,
1158,84.6612,27.5043,2019-01-06,320.45428466796875,0,
1159,80.3401,28.7432,2019-01-22,181.3412170410156,0,
1160,82.3774,27.7933,2019-04-29,675.6671142578125,0,15351.0
1161,81.411,28.9643,2019-05-22,933.818359375,1,15550.0
1162,82.1626,27.9038,2019-06-12,592.39794921875,0,
1163,81.836,28.6987,2019-06-12,1640.2449951171875,1,15165.0
1164,81.9438,28.2669,2019-03-20,501.816162109375,0,15043.0
1165,81.932,28.5021,2019-05-16,1664.0989990234375,1,15195.0
1166,80.4411,28.7321,2019-03-13,185.27780151367188,0,14627.0
1167,85.6812,27.0683,2019-01-12,193.735107421875,0,
1168,87.0463,26.841,2019-03-21,582.6015625,1,15046.0
1169,81.0421,28.829,2019-01-22,625.3612670898438,0,
1170,81.5728,28.3373,2019-05-30,720.7160034179688,0,15643.0
1171,83.0317,27.6223,2019-04-27,108.44802856445312,1,15544.0
1172,81.4634,28.6048,2019-05-11,657.642578125,0,15192.0
1173,82.2155,28.3998,2019-04-09,1545.02490234375,0,
1174,87.4536,27.783,2019-02-02,2003.634521484375,1,
1175,81.2716,28.5802,2019-01-20,189.8033447265625,0,14708.0
1176,80.7101,28.6926,2019-05-06,175.146484375,1,15599.0
1177,81.3097,29.664,2019-05-15,1819.4068603515625,0,14808.0
1178,82.054,28.258,2019-06-10,920.8823852539062,0,15268.0
1179,84.8317,27.9784,2019-04-30,880.601318359375,1,15098.0
1180,81.4608,28.751,2019-03-14,529.32080078125,0,
1181,81.6777,28.2941,2019-05-02,202.9690093994141,1,15571.0
1182,80.8594,28.5736,2019-03-25,162.12149047851562,0,15171.0
1183,80.372,29.1035,2019-05-08,731.3543701171875,1,15474.0
1184,81.0089,28.9011,2019-05-13,938.3552856445312,0,15224.0
1185,82.1804,28.0141,2019-05-16,488.1605224609375,1,15594.0
1186,81.5192,28.4098,2019-05-16,555.254638671875,0,15500.0
1187,84.5371,27.4028,2019-05-02,441.484130859375,1,15361.0
1188,81.62,28.436,2019-04-28,805.0901489257812,1,15360.0
1189,82.8064,27.8891,2019-12-29,377.4428405761719,0,14445.0
1190,81.3073,28.5832,2019-05-08,236.0928955078125,1,15449.0
1191,82.084,28.3624,2019-05-01,1346.0762939453125,0,15289.0
1192,85.9429,27.1009,2019-05-01,416.4972534179688,0,15125.0
1193,84.8002,27.2856,2019-02-04,209.99940490722656,0,14738.0
1194,82.6325,28.0119,2019-05-27,1519.7762451171875,0,15506.0
1195,82.8064,27.8891,2019-06-10,377.4428405761719,0,
1196,83.1813,28.0174,2019-06-15,1178.2010498046875,1,15044.0
1197,81.1126,28.8596,2019-01-30,544.3446044921875,0,14404.0
1198,80.6798,28.909,2019-05-29,761.0189208984375,0,15551.0
1199,82.0899,28.0315,2019-02-25,274.0632019042969,0,
1200,82.8897,28.0605,2019-05-06,1568.541748046875,1,15383.0
1201,86.1871,26.9618,2019-03-30,234.54037475585932,0,15185.0
1202,86.0533,26.9948,2019-01-04,276.55126953125,0,
1203,80.417,29.0172,2019-05-19,912.3497314453124,1,
1204,80.2727,29.1291,2019-06-12,410.7320556640625,0,15480.0
1205,82.2184,28.2756,2019-03-31,1280.71484375,0,14986.0
1206,81.475,28.3854,2019-03-16,435.002685546875,0,14964.0
1207,81.8997,27.9611,2019-05-17,290.13311767578125,0,
1208,81.6533,28.3937,2019-05-05,531.323486328125,0,15175.0
1209,81.9428,28.1415,2019-04-29,785.7780151367188,1,15443.0
1210,81.588,28.446,2019-05-02,562.740234375,1,15459.0
1211,81.692,28.3094,2019-06-16,484.97760009765625,0,15453.0
1212,85.1089,27.1094,2019-03-17,117.89307403564452,0,15265.0
1213,81.8564,28.2129,2019-04-23,518.548583984375,0,15440.0
1214,80.372,29.1035,2019-05-18,731.3543701171875,0,
1215,81.5607,28.3283,2019-06-15,326.41668701171875,0,15628.0
1216,85.0661,27.2235,2019-05-12,196.54132080078125,0,
1217,83.9838,27.6245,2019-04-05,319.7535705566406,0,
1218,81.8066,28.2378,2019-03-11,480.5169982910156,0,14902.0
1219,82.25,28.3594,2019-06-15,1520.8026123046875,1,15453.0
1220,88.0431,26.609,2019-02-20,106.09496307373048,1,
1221,81.4123,28.5017,2019-05-01,356.32037353515625,1,15078.0
1222,80.2402,28.8416,2019-01-01,186.25596618652344,0,14594.0
1223,84.8964,27.3509,2019-01-30,494.088623046875,0,14565.0
1224,81.9166,28.0923,2019-05-24,221.67156982421875,0,15381.0
1225,82.2608,28.2627,2019-06-05,1544.962890625,0,
1226,81.4697,28.4131,2019-04-22,460.1134643554688,0,
1227,80.8489,28.5722,2019-03-23,160.21243286132812,0,15125.0
1228,83.235,27.6806,2019-03-17,142.81857299804688,0,15153.0
1229,84.8096,27.3345,2019-02-25,299.5042724609375,0,
1230,80.5032,29.0477,2019-05-27,1129.918701171875,0,15694.0
1231,81.9588,28.0991,2019-04-21,251.3921661376953,1,15463.0
1232,81.4893,28.6955,2019-04-23,680.0000610351562,0,15233.0
1233,80.321,28.838,2019-03-28,195.35543823242188,0,15052.0
1234,80.1499,28.8725,2019-03-06,187.89425659179688,0,14988.0
1235,81.9483,28.1249,2019-04-05,494.9460754394531,0,15206.0
1236,81.9409,28.0964,2019-05-20,222.420150756836,0,15844.0
1237,87.4677,26.9325,2019-03-12,703.0358276367188,1,15056.0
1238,86.6287,26.6939,2019-03-16,340.61004638671875,1,15326.0
1239,86.8058,26.7591,2019-06-12,146.19857788085938,0,
1240,82.0641,28.437,2019-05-21,1403.270751953125,1,15421.0
1241,84.0742,27.5165,2019-05-13,362.5430603027344,0,15517.0
1242,80.2686,29.0672,2019-06-01,772.4187622070312,0,15492.0
1243,80.3685,29.4467,2019-05-27,1201.09521484375,1,15412.0
1244,81.307,28.548,2019-05-04,195.5182647705078,0,
1245,87.7648,27.4686,2019-03-17,2315.509765625,1,14464.0
1246,82.6034,27.9358,2019-04-01,563.2532958984375,0,15123.0
1247,87.7017,27.4238,2019-03-12,1051.840576171875,0,14837.0
1248,82.2791,28.3832,2019-04-03,1723.90869140625,0,14817.0
1249,84.4899,28.3495,2019-04-01,2484.834716796875,0,14640.0
1250,86.4879,27.6607,2019-05-16,3445.459716796875,0,
1251,81.2423,28.8539,2019-01-30,443.1441650390625,0,
1252,81.8494,28.6292,2019-06-18,1345.1011962890625,0,15473.0
1253,81.3634,28.508,2019-04-21,275.4551086425781,1,15325.0
1254,82.9891,28.1051,2019-05-17,1645.174560546875,0,
1255,84.8042,27.326,2019-03-24,272.7886962890625,0,15035.0
1256,81.0321,28.9142,2019-04-18,578.620849609375,0,
1257,82.0078,28.1588,2019-03-25,751.3552856445312,0,15034.0
1258,82.2291,27.994,2019-04-27,440.7235412597656,1,15438.0
1259,80.8762,28.5315,2019-04-19,150.8253173828125,1,15192.0
1260,81.53,28.3526,2019-06-16,451.2601623535156,0,15543.0
1261,80.614,29.1087,2019-05-06,1567.8897705078125,1,15312.0
1262,81.215,28.6082,2019-12-29,187.68701171875,0,14337.0
1263,86.1471,27.3306,2019-03-08,1377.6529541015625,0,14601.0
1264,81.9266,27.9073,2019-04-27,157.68112182617188,1,15516.0
1265,80.1517,28.8635,2019-04-05,185.1395263671875,1,15288.0
1266,80.6227,28.9373,2019-02-18,1567.379638671875,0,14550.0
1267,81.576,28.4033,2019-02-22,338.2479858398437,0,
1268,82.1564,28.017,2019-04-02,259.9792175292969,0,15327.0
1269,80.8452,28.5704,2019-05-02,159.1959991455078,1,15700.0
1270,81.8534,28.2796,2019-05-22,535.4027709960938,0,15590.0
1271,80.6214,29.4855,2019-05-21,1676.9451904296875,1,15167.0
1272,82.2979,28.33,2019-01-10,1432.339599609375,0,14369.0
1273,80.48,28.989,2019-03-06,1003.49365234375,0,14743.0
1274,81.8281,28.3321,2019-04-14,950.706787109375,0,15310.0
1275,80.6155,29.0316,2019-05-08,1384.88916015625,1,15557.0
1276,82.9891,28.1051,2019-06-10,1645.174560546875,0,14838.0
1277,80.4155,29.0094,2019-05-20,707.867431640625,1,15493.0
1278,82.2086,27.9007,2019-03-22,436.5901489257813,0,15119.0
1279,81.3461,28.5665,2019-06-17,229.4461975097656,0,15597.0
1280,85.7724,27.1559,2019-03-14,481.5285034179688,0,15301.0
1281,81.9373,28.1262,2019-04-30,398.9898986816406,1,15734.0
1282,84.9044,27.2898,2019-05-04,318.761474609375,0,
1283,82.5808,27.8903,2019-04-20,568.1600341796875,1,15529.0
1284,81.6777,28.2941,2019-04-20,202.9690093994141,0,15381.0
1285,80.7225,29.0513,2019-02-20,1354.8790283203125,0,14436.0
1286,84.2211,27.5298,2019-06-09,150.40805053710938,0,
1287,80.3304,28.9743,2019-03-15,249.9996490478516,0,15156.0
1288,84.3928,27.5603,2019-03-13,170.35989379882812,0,15210.0
1289,82.0849,28.4418,2019-02-18,921.1649780273438,0,14596.0
1290,85.7256,27.0236,2019-04-11,181.56280517578125,0,15175.0
1291,81.3597,28.5017,2019-06-10,257.10028076171875,0,15544.0
1292,80.3133,29.1054,2019-04-30,761.966796875,0,15498.0
1293,81.3712,28.5704,2019-05-15,320.1407165527344,1,15310.0
1294,81.3987,28.5183,2019-12-30,320.06658935546875,0,
1295,81.903,28.1596,2019-02-23,411.962646484375,0,14844.0
1296,81.7351,28.2601,2019-01-13,226.14859008789065,0,14568.0
1297,80.4155,29.0094,2019-05-02,707.867431640625,0,15548.0
1298,84.4658,27.5948,2019-06-18,184.66688537597656,0,
1299,82.2139,27.9537,2019-05-11,213.8127593994141,0,15661.0
1300,81.0718,28.8909,2019-05-16,1001.9351806640624,1,15419.0
1301,81.3121,28.5796,2019-06-18,219.1621856689453,0,
1302,86.7153,26.6821,2019-04-21,181.87527465820312,0,15342.0
1303,81.8885,28.1879,2019-05-28,714.1116943359375,0,15606.0
1304,81.2117,28.8305,2019-04-01,413.44244384765625,0,15229.0
1305,81.5924,28.3954,2019-06-15,299.83740234375,0,15567.0
1306,81.3962,28.3606,2019-04-23,166.72518920898438,0,15585.0
1307,82.1953,28.3157,2019-03-13,1618.6109619140625,0,14823.0
1308,82.8076,27.8389,2019-04-14,589.9103393554688,0,15216.0
1309,81.2042,28.7409,2019-05-10,938.689453125,0,15370.0
1310,82.1052,28.0666,2019-12-29,813.760498046875,0,14383.0
1311,81.8761,28.1526,2019-05-20,235.74734497070312,0,15785.0
1312,83.9045,27.6218,2019-03-30,248.1757659912109,0,
1313,81.579,28.3709,2019-03-04,472.5462341308594,0,
1314,80.3713,28.9938,2019-05-11,375.9843444824219,1,15216.0
1315,81.5608,28.2417,2019-05-26,161.14651489257812,0,15767.0
1316,81.2901,28.6138,2019-03-20,271.89874267578125,0,15041.0
1317,81.9132,28.158,2019-12-05,428.426025390625,0,14531.0
1318,81.4006,28.4325,2019-05-31,227.4102478027344,0,15387.0
1319,81.5422,28.316,2019-03-11,200.23321533203125,0,14999.0
1320,82.7565,27.8699,2019-05-25,913.5311279296876,0,15528.0
1321,83.61,27.6807,2019-04-25,510.7911376953125,0,15293.0
1322,83.6009,28.4547,2019-03-13,2058.509521484375,1,14595.0
1323,82.7183,27.6855,2019-05-23,1.0,0,15562.0
1324,84.4761,27.5546,2019-01-22,181.9499053955078,1,14745.0
1325,82.0949,28.4944,2019-03-06,1010.3436889648438,0,14597.0
1326,81.917,28.0977,2019-03-25,229.8089904785156,0,15132.0
1327,86.5552,26.9125,2019-03-23,677.2390747070312,1,15262.0
1328,82.8571,27.7452,2019-05-04,367.6251525878906,0,15291.0
1329,82.1603,28.5429,2019-05-27,1261.381103515625,1,15488.0
1330,80.6769,28.8452,2019-04-23,390.6154174804688,0,15561.0
1331,81.4904,28.3249,2019-03-13,177.29168701171875,0,15097.0
1332,81.4474,28.6096,2019-05-11,657.9046630859375,0,15437.0
1333,84.2087,27.5417,2019-03-08,150.4996337890625,1,14928.0
1334,80.5324,29.0454,2019-04-14,1009.3116455078124,1,15376.0
1335,81.3573,28.7859,2019-06-12,283.2570495605469,0,15654.0
1336,84.7652,27.3426,2019-05-15,244.6376800537109,0,15220.0
1337,83.9914,27.6,2019-04-14,200.759033203125,1,15235.0
1338,81.3135,28.8161,2019-03-22,370.172607421875,0,
1339,81.5257,28.7348,2019-05-11,1111.9207763671875,1,
1340,81.5105,28.6906,2019-05-10,513.822265625,1,15461.0
1341,81.9428,28.1415,2019-04-04,785.7780151367188,0,15226.0
1342,81.307,28.6794,2019-02-23,520.8377685546875,0,14773.0
1343,81.4617,28.6163,2019-04-12,576.022705078125,0,
1344,81.9292,28.1346,2019-04-21,418.7809753417969,0,15508.0
1345,81.8059,28.0322,2019-04-27,306.0188903808594,1,15482.0
1346,81.8231,28.3696,2019-06-18,1022.1556396484376,0,15190.0
1347,81.5155,28.4968,2019-01-12,904.419677734375,0,14519.0
1348,87.7353,26.6589,2019-02-02,135.82962036132812,1,
1349,81.5563,28.3228,2019-02-02,237.99639892578125,0,14674.0
1350,80.6422,29.4015,2019-04-30,1702.781494140625,0,15235.0
1351,81.4835,28.6978,2019-11-11,614.0716552734375,0,14789.0
1352,84.4762,27.5614,2019-05-29,179.84625244140625,0,15196.0
1353,80.4033,28.7867,2019-04-29,195.0,1,15450.0
1354,86.8191,26.681,2019-03-16,209.31021118164065,1,15278.0
1355,81.3597,28.5017,2019-01-10,257.10028076171875,0,14506.0
1356,82.4284,27.8105,2019-06-15,386.7801208496094,0,15485.0
1357,82.6133,27.7151,2019-04-25,409.0299987792969,1,15355.0
1358,80.3859,29.0169,2019-03-28,798.7642211914062,0,14997.0
1359,80.7375,28.9827,2019-05-16,1286.3548583984375,1,15366.0
1360,82.8177,28.093,2019-03-14,1211.057861328125,0,14975.0
1361,80.3815,28.993,2019-04-25,498.5379638671875,0,15295.0
1362,81.8175,28.2281,2019-04-22,445.8017272949219,1,15215.0
1363,85.8338,27.0207,2019-02-04,231.5044403076172,0,14928.0
1364,84.9332,27.2488,2019-04-27,233.68536376953125,0,15197.0
1365,82.4804,27.7904,2019-05-01,342.032958984375,0,15204.0
1366,80.9654,28.8985,2019-04-19,1249.34912109375,0,
1367,81.3177,28.5712,2019-04-20,208.8214263916016,0,15233.0
1368,80.75,29.3356,2019-05-29,819.6823120117188,1,15520.0
1369,82.4951,27.8096,2019-05-25,259.9481201171875,0,15669.0
1370,81.3906,28.4143,2019-05-04,203.8625030517578,0,
1371,82.7636,27.7208,2019-03-21,199.49473571777344,0,15113.0
1372,80.8535,28.8578,2019-04-05,1441.8857421875,0,14922.0
1373,82.6034,27.9358,2019-06-02,563.2532958984375,0,
1374,80.4299,28.7168,2019-04-23,178.14404296875,0,15724.0
1375,84.9933,27.2553,2019-04-24,266.81695556640625,0,
1376,84.3866,27.5542,2019-02-23,172.35061645507812,1,14787.0
1377,80.1897,28.8245,2019-02-23,180.04379272460938,1,15003.0
1378,83.0668,27.6341,2019-12-30,116.85948944091795,0,
1379,80.8202,29.3236,2019-05-06,1166.33740234375,1,15415.0
1380,80.1855,28.8431,2019-05-30,185.4669189453125,1,15547.0
1381,81.7415,28.2223,2019-03-30,186.83395385742188,0,
1382,81.8998,28.2058,2019-04-22,540.1829833984375,0,15160.0
1383,82.3256,27.9586,2019-02-23,681.9729614257812,0,14750.0
1384,80.4957,28.961,2019-04-22,783.5361938476562,1,15145.0
1385,80.2059,28.8648,2019-01-04,196.2694702148437,0,14601.0
1386,80.39,29.0963,2019-05-11,743.1094360351562,0,15552.0
1387,81.208,28.9848,2019-03-08,1509.2998046875,0,14604.0
1388,84.8079,27.2604,2019-05-14,186.2279357910156,0,15179.0
1389,86.0393,27.0326,2019-05-19,360.63372802734375,0,
1390,82.6739,27.7331,2019-04-21,507.6808471679688,0,15415.0
1391,84.398,27.548,2019-01-22,179.74612426757812,0,14622.0
1392,82.4191,27.8104,2019-05-07,420.3797607421875,1,15611.0
1393,80.3921,28.8483,2019-05-12,199.9974670410156,0,15745.0
1394,80.4091,29.0176,2019-05-20,944.2485961914062,1,15550.0
1395,81.2858,28.5609,2019-05-19,198.15069580078125,1,
1396,87.1994,27.2206,2019-04-25,420.311767578125,0,15222.0
1397,80.4147,29.0162,2019-04-03,940.9365234375,0,15059.0
1398,81.6972,28.284,2019-05-20,210.21026611328125,0,15800.0
1399,80.4739,28.9942,2019-06-14,1184.970703125,0,15180.0
1400,85.9378,27.1285,2019-12-06,556.616943359375,0,14651.0
1401,82.1117,28.0243,2019-03-05,282.96539306640625,0,14693.0
1402,81.9872,28.0709,2019-04-20,234.3007659912109,1,15413.0
1403,84.0822,27.5128,2019-03-23,311.644775390625,0,15066.0
1404,81.9027,28.1332,2019-03-22,264.0931091308594,0,14939.0
1405,85.7706,27.1837,2019-05-26,571.2025756835938,0,
1406,81.5264,28.6736,2019-01-01,744.4351806640625,0,14413.0
1407,80.4242,29.0971,2019-04-26,920.1898803710938,0,14871.0
1408,82.5843,27.7616,2019-04-28,459.7801208496094,1,15383.0
1409,81.6767,28.3267,2019-02-12,441.4767456054688,0,14515.0
1410,81.8063,28.6528,2019-04-29,1794.0682373046875,0,15364.0
1411,80.4602,28.7728,2019-04-23,192.28875732421875,1,15627.0
1412,81.897,28.129,2019-03-21,253.2346343994141,0,14989.0
1413,85.8031,26.9959,2019-05-16,175.53855895996094,0,
1414,81.4943,28.3168,2019-04-05,181.55795288085932,0,15148.0
1415,82.7702,27.9084,2019-01-12,547.0406494140625,0,14536.0
1416,82.5591,28.0058,2019-04-27,898.3182983398438,1,15341.0
1417,84.7979,27.3419,2019-03-25,283.5806884765625,1,15017.0
1418,82.2291,27.994,2019-03-19,440.7235412597656,0,15067.0
1419,80.7429,29.0688,2019-05-01,1221.61962890625,0,15049.0
1420,81.9511,28.2168,2019-05-12,722.2371215820312,1,15515.0
1421,82.1757,27.9302,2019-03-13,339.1905822753906,0,15026.0
1422,84.4899,28.3495,2019-03-16,2484.834716796875,1,
1423,81.4797,28.6322,2019-05-17,471.7740783691406,0,15330.0
1424,82.0738,28.361,2019-05-02,1332.3798828125,0,15394.0
1425,84.9652,27.2199,2019-06-16,196.37258911132807,0,15370.0
1426,86.7411,26.6981,2019-01-22,213.2555389404297,0,14725.0
1427,82.2759,28.7315,2019-06-21,1281.57958984375,0,
1428,80.6047,29.0809,2019-05-06,1307.5872802734375,1,15331.0
1429,80.4975,29.1484,2019-01-04,886.7840576171875,0,14395.0
1430,80.5955,28.9507,2019-04-02,1414.939208984375,0,15135.0
1431,81.5507,28.2403,2019-03-28,153.3587646484375,0,15131.0
1432,80.9581,28.5153,2019-05-09,155.38525390625,1,15789.0
1433,81.409,28.4598,2019-11-11,378.679443359375,0,14908.0
1434,84.9801,27.1722,2019-02-16,141.08328247070312,0,
1435,81.7027,28.3127,2019-12-29,529.7816162109375,0,14355.0
1436,80.3879,29.1089,2019-04-05,676.0782470703125,0,15077.0
1437,82.7464,27.8977,2019-03-25,752.9747314453125,0,15037.0
1438,85.5723,27.304,2019-03-24,570.3841552734375,1,15141.0
1439,81.3454,28.5151,2019-05-08,204.8793334960937,0,15420.0
1440,82.8571,27.7452,2019-03-25,367.6251525878906,1,15167.0
1441,80.8912,28.6142,2019-06-02,168.26217651367188,0,15431.0
1442,84.0478,27.5303,2019-05-15,381.7774963378906,1,15188.0
1443,80.8988,29.1471,2019-05-27,2120.59033203125,1,15080.0
1444,80.4484,28.7469,2019-01-30,186.00125122070312,0,14519.0
1445,84.6638,27.5374,2019-04-25,256.822509765625,1,15271.0
1446,80.4398,29.1085,2019-05-06,737.1436157226562,1,15318.0
1447,81.472,28.7297,2019-06-18,479.9960632324219,0,15339.0
1448,80.6372,29.1218,2019-01-06,1337.35205078125,0,
1449,81.8144,28.1889,2019-03-21,190.02145385742188,0,14943.0
1450,82.9444,27.6577,2019-04-21,119.65457153320312,1,15590.0
1451,81.5861,28.4564,2019-03-10,680.957763671875,0,14954.0
1452,85.7256,27.0236,2019-03-19,181.56280517578125,1,
1453,81.6892,28.3758,2019-05-19,522.3271484375,1,
1454,81.9297,27.9811,2019-05-02,181.9061889648437,1,15587.0
1455,81.437,28.2395,2019-05-12,151.41383361816406,1,15653.0
