longitude,latitude,acq_date,DEM,fire,Sum_Precipitation_Last_7_Days_CHIRPS
81.4917,28.4168,2019-01-10,446.3667907714844,0,5.195507526397705
81.6018,28.3774,2019-05-07,392.39892578125,0,3.7594799995422363
80.6181,28.9117,2019-01-01,937.7205810546876,0,4.538909912109375
80.8907,28.8728,2019-03-26,783.0855102539062,0,0.0
81.472,28.7297,2019-01-20,479.9960632324219,0,0.0
83.5038,27.6476,2019-03-28,135.55123901367188,0,15.600566387176514
81.463,28.7339,2019-05-09,531.1103515625,1,8.446494579315186
82.0896,28.0723,2019-04-29,893.6204223632812,0,1.3146113026887178
81.0824,28.9054,2019-03-28,825.2501220703125,0,5.462471008300781
81.9802,27.9604,2019-04-27,299.8485717773437,0,1.0839758878573775
80.3711,29.1097,2019-02-25,764.1707153320312,0,9.827071189880371
80.5612,29.3677,2019-03-29,1913.1795654296875,0,2.5581836700439453
84.8837,27.9364,2019-11-24,679.6333618164062,0,0.0
81.6851,28.3752,2019-06-02,470.0742492675781,0,16.41825294494629
85.7739,27.0172,2019-03-21,197.97671508789065,0,0.0
84.9922,27.187,2019-01-01,159.17144775390625,0,0.2973653972148895
81.8885,28.1879,2019-04-19,714.1116943359375,0,0.0
82.2539,28.2638,2019-05-09,1434.98388671875,1,3.806112289428711
81.277,28.5633,2019-05-31,191.9367828369141,0,0.0
80.7365,29.0923,2019-06-10,1436.5877685546875,0,35.71428680419922
82.2047,28.305,2019-04-09,996.6591796875,0,25.902082443237305
84.6612,27.5043,2019-01-06,320.45428466796875,0,3.4099643230438232
80.3401,28.7432,2019-01-22,181.3412170410156,0,6.100381374359131
82.3774,27.7933,2019-04-29,675.6671142578125,0,2.27658898383379
81.411,28.9643,2019-05-22,933.818359375,1,0.0
82.1626,27.9038,2019-06-12,592.39794921875,0,39.28240203857422
81.836,28.6987,2019-06-12,1640.2449951171875,1,39.89046859741211
81.9438,28.2669,2019-03-20,501.816162109375,0,0.0
81.932,28.5021,2019-05-16,1664.0989990234375,1,0.0
80.4411,28.7321,2019-03-13,185.27780151367188,0,0.0
85.6812,27.0683,2019-01-12,193.735107421875,0,0.0
87.0463,26.841,2019-03-21,582.6015625,1,0.0
81.0421,28.829,2019-01-22,625.3612670898438,0,0.0
81.5728,28.3373,2019-05-30,720.7160034179688,0,5.168392658233643
83.0317,27.6223,2019-04-27,108.44802856445312,1,1.4463105574250221
81.4634,28.6048,2019-05-11,657.642578125,0,5.168426513671875
82.2155,28.3998,2019-04-09,1545.02490234375,0,24.83982229232788
87.4536,27.783,2019-02-02,2003.634521484375,1,0.0
81.2716,28.5802,2019-01-20,189.8033447265625,0,0.0
80.7101,28.6926,2019-05-06,175.146484375,1,0.0
81.3097,29.664,2019-05-15,1819.4068603515625,0,0.0
82.054,28.258,2019-06-10,920.8823852539062,0,41.04029846191406
84.8317,27.9784,2019-04-30,880.601318359375,1,5.174652561545372
81.4608,28.751,2019-03-14,529.32080078125,0,0.0
81.6777,28.2941,2019-05-02,202.9690093994141,1,0.0
80.8594,28.5736,2019-03-25,162.12149047851562,0,0.0
80.372,29.1035,2019-05-08,731.3543701171875,1,5.284642219543457
81.0089,28.9011,2019-05-13,938.3552856445312,0,7.143548488616943
82.1804,28.0141,2019-05-16,488.1605224609375,1,0.0
81.5192,28.4098,2019-05-16,555.254638671875,0,0.0
84.5371,27.4028,2019-05-02,441.484130859375,1,0.3237333297729492
81.62,28.436,2019-04-28,805.0901489257812,1,2.2734577022492886
82.8064,27.8891,2019-12-29,377.4428405761719,0,0.0
81.3073,28.5832,2019-05-08,236.0928955078125,1,4.368512153625488
82.084,28.3624,2019-05-01,1346.0762939453125,0,1.1102941669523716
85.9429,27.1009,2019-05-01,416.4972534179688,0,1.574521154165268
84.8002,27.2856,2019-02-04,209.99940490722656,0,0.0
82.6325,28.0119,2019-05-27,1519.7762451171875,0,5.162692070007324
82.8064,27.8891,2019-06-10,377.4428405761719,0,26.58489990234375
83.1813,28.0174,2019-06-15,1178.2010498046875,1,37.234192937612534
81.1126,28.8596,2019-01-30,544.3446044921875,0,22.08062744140625
80.6798,28.909,2019-05-29,761.0189208984375,0,0.0
82.0899,28.0315,2019-02-25,274.0632019042969,0,6.321528911590576
82.8897,28.0605,2019-05-06,1568.541748046875,1,0.0
86.1871,26.9618,2019-03-30,234.54037475585932,0,5.631426811218262
86.0533,26.9948,2019-01-04,276.55126953125,0,3.2693405151367188
80.417,29.0172,2019-05-19,912.3497314453124,1,6.883435249328613
80.2727,29.1291,2019-06-12,410.7320556640625,0,34.330162048339844
82.2184,28.2756,2019-03-31,1280.71484375,0,12.679031372070312
81.475,28.3854,2019-03-16,435.002685546875,0,0.0
81.8997,27.9611,2019-05-17,290.13311767578125,0,0.0
81.6533,28.3937,2019-05-05,531.323486328125,0,4.069064140319824
81.9428,28.1415,2019-04-29,785.7780151367188,1,1.6359629314392805
81.588,28.446,2019-05-02,562.740234375,1,0.0
81.692,28.3094,2019-06-16,484.97760009765625,0,12.4364652633667
85.1089,27.1094,2019-03-17,117.89307403564452,0,0.0
81.8564,28.2129,2019-04-23,518.548583984375,0,0.20686492323875427
80.372,29.1035,2019-05-18,731.3543701171875,0,6.401433944702148
81.5607,28.3283,2019-06-15,326.41668701171875,0,14.490081787109375
85.0661,27.2235,2019-05-12,196.54132080078125,0,0.0
83.9838,27.6245,2019-04-05,319.7535705566406,0,0.0
81.8066,28.2378,2019-03-11,480.5169982910156,0,0.0
82.25,28.3594,2019-06-15,1520.8026123046875,1,11.255308896303177
88.0431,26.609,2019-02-20,106.09496307373048,1,4.645791530609131
81.4123,28.5017,2019-05-01,356.32037353515625,1,1.7001172676682472
80.2402,28.8416,2019-01-01,186.25596618652344,0,3.002821207046509
84.8964,27.3509,2019-01-30,494.088623046875,0,4.8574018478393555
81.9166,28.0923,2019-05-24,221.67156982421875,0,0.0
82.2608,28.2627,2019-06-05,1544.962890625,0,32.891663551330566
81.4697,28.4131,2019-04-22,460.1134643554688,0,1.6191850900650024
80.8489,28.5722,2019-03-23,160.21243286132812,0,0.0
83.235,27.6806,2019-03-17,142.81857299804688,0,0.0
84.8096,27.3345,2019-02-25,299.5042724609375,0,0.0
80.5032,29.0477,2019-05-27,1129.918701171875,0,0.0
81.9588,28.0991,2019-04-21,251.3921661376953,1,0.0
81.4893,28.6955,2019-04-23,680.0000610351562,0,2.8763598799705505
80.321,28.838,2019-03-28,195.35543823242188,0,0.0
80.1499,28.8725,2019-03-06,187.89425659179688,0,17.365436553955078
81.9483,28.1249,2019-04-05,494.9460754394531,0,9.328582286834717
81.9409,28.0964,2019-05-20,222.420150756836,0,0.0
87.4677,26.9325,2019-03-12,703.0358276367188,1,0.0
86.6287,26.6939,2019-03-16,340.61004638671875,1,0.0
86.8058,26.7591,2019-06-12,146.19857788085938,0,76.28224754333496
82.0641,28.437,2019-05-21,1403.270751953125,1,5.351957321166992
84.0742,27.5165,2019-05-13,362.5430603027344,0,0.0
80.2686,29.0672,2019-06-01,772.4187622070312,0,11.658427238464355
80.3685,29.4467,2019-05-27,1201.09521484375,1,0.0
81.307,28.548,2019-05-04,195.5182647705078,0,37.696136474609375
87.7648,27.4686,2019-03-17,2315.509765625,1,0.0
82.6034,27.9358,2019-04-01,563.2532958984375,0,20.706876754760742
87.7017,27.4238,2019-03-12,1051.840576171875,0,0.0
82.2791,28.3832,2019-04-03,1723.90869140625,0,3.499568462371826
84.4899,28.3495,2019-04-01,2484.834716796875,0,18.6779465675354
86.4879,27.6607,2019-05-16,3445.459716796875,0,0.0
81.2423,28.8539,2019-01-30,443.1441650390625,0,14.495701789855957
81.8494,28.6292,2019-06-18,1345.1011962890625,0,13.396713469841416
81.3634,28.508,2019-04-21,275.4551086425781,1,2.02728533744812
82.9891,28.1051,2019-05-17,1645.174560546875,0,4.462698459625244
84.8042,27.326,2019-03-24,272.7886962890625,0,0.0
81.0321,28.9142,2019-04-18,578.620849609375,0,2.6946988105773926
82.0078,28.1588,2019-03-25,751.3552856445312,0,0.0
82.2291,27.994,2019-04-27,440.7235412597656,1,1.5832831040024757
80.8762,28.5315,2019-04-19,150.8253173828125,1,4.209472179412842
81.53,28.3526,2019-06-16,451.2601623535156,0,18.304229736328125
80.614,29.1087,2019-05-06,1567.8897705078125,1,6.059206485748291
81.215,28.6082,2019-12-29,187.68701171875,0,0.0
86.1471,27.3306,2019-03-08,1377.6529541015625,0,0.0
81.9266,27.9073,2019-04-27,157.68112182617188,1,1.1791522493585944
80.1517,28.8635,2019-04-05,185.1395263671875,1,0.0
80.6227,28.9373,2019-02-18,1567.379638671875,0,24.575979232788086
81.576,28.4033,2019-02-22,338.2479858398437,0,4.767490863800049
82.1564,28.017,2019-04-02,259.9792175292969,0,8.531624794006348
80.8452,28.5704,2019-05-02,159.1959991455078,1,0.0008135493262670934
81.8534,28.2796,2019-05-22,535.4027709960938,0,6.486285209655762
80.6214,29.4855,2019-05-21,1676.9451904296875,1,16.70734214782715
82.2979,28.33,2019-01-10,1432.339599609375,0,2.807624578475952
80.48,28.989,2019-03-06,1003.49365234375,0,38.66370964050293
81.8281,28.3321,2019-04-14,950.706787109375,0,4.5245466232299805
80.6155,29.0316,2019-05-08,1384.88916015625,1,5.437636375427246
82.9891,28.1051,2019-06-10,1645.174560546875,0,32.67181396484375
80.4155,29.0094,2019-05-20,707.867431640625,1,10.86180067062378
82.2086,27.9007,2019-03-22,436.5901489257813,0,0.0
81.3461,28.5665,2019-06-17,229.4461975097656,0,14.616324518472538
85.7724,27.1559,2019-03-14,481.5285034179688,0,0.0
81.9373,28.1262,2019-04-30,398.9898986816406,1,1.5612464379519224
84.9044,27.2898,2019-05-04,318.761474609375,0,0.0
82.5808,27.8903,2019-04-20,568.1600341796875,1,3.873887777328491
81.6777,28.2941,2019-04-20,202.9690093994141,0,1.5095911026000977
80.7225,29.0513,2019-02-20,1354.8790283203125,0,23.337621212005615
84.2211,27.5298,2019-06-09,150.40805053710938,0,47.95100784301758
80.3304,28.9743,2019-03-15,249.9996490478516,0,3.6506426334381104
84.3928,27.5603,2019-03-13,170.35989379882812,0,0.0
82.0849,28.4418,2019-02-18,921.1649780273438,0,17.611012935638428
85.7256,27.0236,2019-04-11,181.56280517578125,0,48.46119546890259
81.3597,28.5017,2019-06-10,257.10028076171875,0,68.62145233154297
80.3133,29.1054,2019-04-30,761.966796875,0,1.393949568271637
81.3712,28.5704,2019-05-15,320.1407165527344,1,6.293233394622803
81.3987,28.5183,2019-12-30,320.06658935546875,0,0.0
81.903,28.1596,2019-02-23,411.962646484375,0,3.8263614177703857
81.7351,28.2601,2019-01-13,226.14859008789065,0,0.0
80.4155,29.0094,2019-05-02,707.867431640625,0,0.0
84.4658,27.5948,2019-06-18,184.66688537597656,0,24.49951995909214
82.2139,27.9537,2019-05-11,213.8127593994141,0,0.0
81.0718,28.8909,2019-05-16,1001.9351806640624,1,0.0
81.3121,28.5796,2019-06-18,219.1621856689453,0,21.034645494582946
86.7153,26.6821,2019-04-21,181.87527465820312,0,9.878633499145508
81.8885,28.1879,2019-05-28,714.1116943359375,0,7.214452266693115
81.2117,28.8305,2019-04-01,413.44244384765625,0,11.618048191070557
81.5924,28.3954,2019-06-15,299.83740234375,0,17.875581741333008
81.3962,28.3606,2019-04-23,166.72518920898438,0,1.9643770158290863
82.1953,28.3157,2019-03-13,1618.6109619140625,0,0.0
82.8076,27.8389,2019-04-14,589.9103393554688,0,0.0
81.2042,28.7409,2019-05-10,938.689453125,0,0.0
82.1052,28.0666,2019-12-29,813.760498046875,0,0.0
81.8761,28.1526,2019-05-20,235.74734497070312,0,13.58080244064331
83.9045,27.6218,2019-03-30,248.1757659912109,0,15.672008514404297
81.579,28.3709,2019-03-04,472.5462341308594,0,7.407107353210449
80.3713,28.9938,2019-05-11,375.9843444824219,1,0.0
81.5608,28.2417,2019-05-26,161.14651489257812,0,0.0
81.2901,28.6138,2019-03-20,271.89874267578125,0,3.728976011276245
81.9132,28.158,2019-12-05,428.426025390625,0,0.0
81.4006,28.4325,2019-05-31,227.4102478027344,0,5.0979108810424805
81.5422,28.316,2019-03-11,200.23321533203125,0,0.0
82.7565,27.8699,2019-05-25,913.5311279296876,0,3.9925918579101562
83.61,27.6807,2019-04-25,510.7911376953125,0,0.5630516111850739
83.6009,28.4547,2019-03-13,2058.509521484375,1,0.0
82.7183,27.6855,2019-05-23,1.0,0,4.338268280029297
84.4761,27.5546,2019-01-22,181.9499053955078,1,5.59450626373291
82.0949,28.4944,2019-03-06,1010.3436889648438,0,29.97288990020752
81.917,28.0977,2019-03-25,229.8089904785156,0,0.0
86.5552,26.9125,2019-03-23,677.2390747070312,1,0.0
82.8571,27.7452,2019-05-04,367.6251525878906,0,0.0
82.1603,28.5429,2019-05-27,1261.381103515625,1,5.856724262237549
80.6769,28.8452,2019-04-23,390.6154174804688,0,4.781883716583252
81.4904,28.3249,2019-03-13,177.29168701171875,0,0.0
81.4474,28.6096,2019-05-11,657.9046630859375,0,5.168426513671875
84.2087,27.5417,2019-03-08,150.4996337890625,1,0.0
80.5324,29.0454,2019-04-14,1009.3116455078124,1,15.61592960357666
81.3573,28.7859,2019-06-12,283.2570495605469,0,51.92946243286133
84.7652,27.3426,2019-05-15,244.6376800537109,0,0.0
83.9914,27.6,2019-04-14,200.759033203125,1,8.600579261779785
81.3135,28.8161,2019-03-22,370.172607421875,0,0.0
81.5257,28.7348,2019-05-11,1111.9207763671875,1,0.0
81.5105,28.6906,2019-05-10,513.822265625,1,0.0
81.9428,28.1415,2019-04-04,785.7780151367188,0,9.328582286834717
81.307,28.6794,2019-02-23,520.8377685546875,0,0.0
81.4617,28.6163,2019-04-12,576.022705078125,0,19.66461420059204
81.9292,28.1346,2019-04-21,418.7809753417969,0,0.0
81.8059,28.0322,2019-04-27,306.0188903808594,1,1.273324646288529
81.8231,28.3696,2019-06-18,1022.1556396484376,0,10.771315574645996
81.5155,28.4968,2019-01-12,904.419677734375,0,4.479062557220459
87.7353,26.6589,2019-02-02,135.82962036132812,1,9.134737014770508
81.5563,28.3228,2019-02-02,237.99639892578125,0,7.473299980163574
80.6422,29.4015,2019-04-30,1702.781494140625,0,4.650429129600525
81.4835,28.6978,2019-11-11,614.0716552734375,0,1.5363117456436157
84.4762,27.5614,2019-05-29,179.84625244140625,0,20.36699867248535
80.4033,28.7867,2019-04-29,195.0,1,0.5014469847083092
86.8191,26.681,2019-03-16,209.31021118164065,1,0.0
81.3597,28.5017,2019-01-10,257.10028076171875,0,0.0
82.4284,27.8105,2019-06-15,386.7801208496094,0,14.434033900499344
82.6133,27.7151,2019-04-25,409.0299987792969,1,0.9658573120832443
80.3859,29.0169,2019-03-28,798.7642211914062,0,0.0
80.7375,28.9827,2019-05-16,1286.3548583984375,1,0.0
82.8177,28.093,2019-03-14,1211.057861328125,0,0.0
80.3815,28.993,2019-04-25,498.5379638671875,0,0.8358922302722931
81.8175,28.2281,2019-04-22,445.8017272949219,1,0.0
85.8338,27.0207,2019-02-04,231.5044403076172,0,0.0
84.9332,27.2488,2019-04-27,233.68536376953125,0,5.980565145611763
82.4804,27.7904,2019-05-01,342.032958984375,0,1.5598582699894905
80.9654,28.8985,2019-04-19,1249.34912109375,0,6.9112162590026855
81.3177,28.5712,2019-04-20,208.8214263916016,0,1.9522206783294678
80.75,29.3356,2019-05-29,819.6823120117188,1,15.0174241065979
82.4951,27.8096,2019-05-25,259.9481201171875,0,0.0
81.3906,28.4143,2019-05-04,203.8625030517578,0,33.181724548339844
82.7636,27.7208,2019-03-21,199.49473571777344,0,0.0
80.8535,28.8578,2019-04-05,1441.8857421875,0,7.77888548374176
82.6034,27.9358,2019-06-02,563.2532958984375,0,11.976472854614258
80.4299,28.7168,2019-04-23,178.14404296875,0,5.8975653648376465
84.9933,27.2553,2019-04-24,266.81695556640625,0,0.5287386924028397
84.3866,27.5542,2019-02-23,172.35061645507812,1,0.0
80.1897,28.8245,2019-02-23,180.04379272460938,1,0.0
83.0668,27.6341,2019-12-30,116.85948944091795,0,0.0
80.8202,29.3236,2019-05-06,1166.33740234375,1,0.0
80.1855,28.8431,2019-05-30,185.4669189453125,1,10.594995498657227
81.7415,28.2223,2019-03-30,186.83395385742188,0,4.035642623901367
81.8998,28.2058,2019-04-22,540.1829833984375,0,0.0
82.3256,27.9586,2019-02-23,681.9729614257812,0,5.771893501281738
80.4957,28.961,2019-04-22,783.5361938476562,1,5.425130367279053
80.2059,28.8648,2019-01-04,196.2694702148437,0,0.0
80.39,29.0963,2019-05-11,743.1094360351562,0,0.0
81.208,28.9848,2019-03-08,1509.2998046875,0,20.34807777404785
84.8079,27.2604,2019-05-14,186.2279357910156,0,0.0
86.0393,27.0326,2019-05-19,360.63372802734375,0,19.137218475341797
82.6739,27.7331,2019-04-21,507.6808471679688,0,0.0
84.398,27.548,2019-01-22,179.74612426757812,0,4.594200134277344
82.4191,27.8104,2019-05-07,420.3797607421875,1,0.0
80.3921,28.8483,2019-05-12,199.9974670410156,0,4.240147590637207
80.4091,29.0176,2019-05-20,944.2485961914062,1,12.739419937133789
81.2858,28.5609,2019-05-19,198.15069580078125,1,0.0
87.1994,27.2206,2019-04-25,420.311767578125,0,3.6615379452705383
80.4147,29.0162,2019-04-03,940.9365234375,0,9.653026580810547
81.6972,28.284,2019-05-20,210.21026611328125,0,6.765466690063477
80.4739,28.9942,2019-06-14,1184.970703125,0,27.490069150924683
85.9378,27.1285,2019-12-06,556.616943359375,0,0.0
82.1117,28.0243,2019-03-05,282.96539306640625,0,0.0
81.9872,28.0709,2019-04-20,234.3007659912109,1,0.0
84.0822,27.5128,2019-03-23,311.644775390625,0,0.0
81.9027,28.1332,2019-03-22,264.0931091308594,0,0.0
85.7706,27.1837,2019-05-26,571.2025756835938,0,20.838936805725098
81.5264,28.6736,2019-01-01,744.4351806640625,0,4.072702884674072
80.4242,29.0971,2019-04-26,920.1898803710938,0,5.155756503343582
82.5843,27.7616,2019-04-28,459.7801208496094,1,2.6238044649362564
81.6767,28.3267,2019-02-12,441.4767456054688,0,30.57069206237793
81.8063,28.6528,2019-04-29,1794.0682373046875,0,2.814570987597108
80.4602,28.7728,2019-04-23,192.28875732421875,1,5.842955112457275
81.897,28.129,2019-03-21,253.2346343994141,0,1.9791511297225952
85.8031,26.9959,2019-05-16,175.53855895996094,0,8.048598289489746
81.4943,28.3168,2019-04-05,181.55795288085932,0,6.504539728164673
82.7702,27.9084,2019-01-12,547.0406494140625,0,4.849924564361572
82.5591,28.0058,2019-04-27,898.3182983398438,1,6.4704175889492035
84.7979,27.3419,2019-03-25,283.5806884765625,1,0.0
82.2291,27.994,2019-03-19,440.7235412597656,0,0.0
80.7429,29.0688,2019-05-01,1221.61962890625,0,2.688858985900879
81.9511,28.2168,2019-05-12,722.2371215820312,1,3.569763422012329
82.1757,27.9302,2019-03-13,339.1905822753906,0,0.0
84.4899,28.3495,2019-03-16,2484.834716796875,1,5.060104846954346
81.4797,28.6322,2019-05-17,471.7740783691406,0,0.0
82.0738,28.361,2019-05-02,1332.3798828125,0,0.028782550245523453
84.9652,27.2199,2019-06-16,196.37258911132807,0,67.70917546749115
86.7411,26.6981,2019-01-22,213.2555389404297,0,0.0
82.2759,28.7315,2019-06-21,1281.57958984375,0,0.00016699688239896204
80.6047,29.0809,2019-05-06,1307.5872802734375,1,5.5488786697387695
80.4975,29.1484,2019-01-04,886.7840576171875,0,0.0
80.5955,28.9507,2019-04-02,1414.939208984375,0,7.250065326690674
81.5507,28.2403,2019-03-28,153.3587646484375,0,8.365727424621582
80.9581,28.5153,2019-05-09,155.38525390625,1,0.0
81.409,28.4598,2019-11-11,378.679443359375,0,0.0
84.9801,27.1722,2019-02-16,141.08328247070312,0,4.279595375061035
81.7027,28.3127,2019-12-29,529.7816162109375,0,0.0
80.3879,29.1089,2019-04-05,676.0782470703125,0,7.880011320114136
82.7464,27.8977,2019-03-25,752.9747314453125,0,0.0
85.5723,27.304,2019-03-24,570.3841552734375,1,0.0
81.3454,28.5151,2019-05-08,204.8793334960937,0,0.0
82.8571,27.7452,2019-03-25,367.6251525878906,1,0.0
80.8912,28.6142,2019-06-02,168.26217651367188,0,16.384872913360596
84.0478,27.5303,2019-05-15,381.7774963378906,1,0.0
80.8988,29.1471,2019-05-27,2120.59033203125,1,5.337052345275879
80.4484,28.7469,2019-01-30,186.00125122070312,0,5.8955159187316895
84.6638,27.5374,2019-04-25,256.822509765625,1,0.7469680234789848
80.4398,29.1085,2019-05-06,737.1436157226562,1,6.295666217803955
81.472,28.7297,2019-06-18,479.9960632324219,0,9.305892479300383
80.6372,29.1218,2019-01-06,1337.35205078125,0,0.0
81.8144,28.1889,2019-03-21,190.02145385742188,0,2.9047045707702637
82.9444,27.6577,2019-04-21,119.65457153320312,1,0.0
81.5861,28.4564,2019-03-10,680.957763671875,0,0.0
85.7256,27.0236,2019-03-19,181.56280517578125,1,0.0
81.6892,28.3758,2019-05-19,522.3271484375,1,0.0
81.9297,27.9811,2019-05-02,181.9061889648437,1,0.010063485242426395
81.437,28.2395,2019-05-12,151.41383361816406,1,0.0
86.0341,27.0439,2019-05-04,357.2562255859375,0,0.0
80.6207,29.0756,2019-04-04,1336.439208984375,0,10.496271133422852
82.1004,28.5039,2019-01-22,1039.210693359375,0,1.942122220993042
85.7724,27.1559,2019-06-24,481.5285034179688,0,0.0
81.4401,28.5078,2019-05-31,441.0587768554688,0,5.148635387420654
80.8231,29.0315,2019-05-19,1136.21630859375,0,0.0
82.0919,28.4721,2019-04-11,1379.57373046875,0,21.619678497314453
80.9909,28.93,2019-06-16,319.9176940917969,0,19.773134738847148
81.524,28.3679,2019-06-17,603.5286865234375,0,18.304229736328125
82.1808,27.9215,2019-05-29,417.2950134277344,0,4.522460460662842
81.9667,28.2635,2019-03-11,541.6779174804688,0,0.0
80.9968,28.8918,2019-05-09,1011.76611328125,1,7.143548488616943
87.2643,26.7762,2019-03-24,228.14578247070312,1,0.0
81.6805,28.3849,2019-12-05,670.3163452148438,0,0.0
80.8831,28.5489,2019-04-23,160.27218627929688,0,4.320267662405968
81.2786,28.5924,2019-12-06,201.2193298339844,0,4.062708854675293
81.6674,28.3171,2019-04-28,299.9320373535156,1,2.0690988786518574
80.8432,28.6615,2019-04-19,165.85626220703125,1,0.9816368222236633
81.6226,28.3899,2019-03-30,307.12823486328125,0,7.873720169067383
82.8076,27.8389,2019-05-01,589.9103393554688,1,2.1472677886486053
81.9682,28.1853,2019-05-16,719.4669189453125,1,3.813260078430176
80.6332,29.0735,2019-05-12,1294.189453125,1,5.89818811416626
84.7039,27.8323,2019-01-30,1039.3009033203125,0,9.752946853637695
85.2663,27.177,2019-03-22,172.573974609375,1,0.0
81.3091,28.5415,2019-05-02,191.22933959960932,1,0.00643872981891036
80.6294,29.1371,2019-06-14,1476.04931640625,0,21.02880096435547
81.0734,28.8218,2019-03-27,888.9942626953125,0,0.0
83.0885,27.7223,2019-05-04,149.69204711914062,0,0.0
81.7032,28.4687,2019-06-24,576.9745483398438,0,23.683866500854492
80.1411,28.8967,2019-03-10,195.1714630126953,0,0.0
81.8651,28.1822,2019-03-15,429.4885864257813,0,0.0
82.0001,28.0724,2019-01-20,317.0389404296875,0,1.1541827917099
82.2909,27.8419,2019-02-05,564.0045166015625,0,0.0
85.5132,27.0177,2019-06-05,108.71003723144533,0,15.451667308807373
84.4465,27.5559,2019-05-25,178.4111328125,0,38.16793155670166
86.6819,26.7478,2019-06-16,239.9867553710937,0,92.74146265536547
84.83,27.3112,2019-03-13,282.35174560546875,0,0.0
81.6337,28.3715,2019-02-04,517.6195068359375,0,6.5005364418029785
82.2955,28.2973,2019-03-14,1526.084716796875,0,0.0
80.7864,29.3074,2019-03-18,826.2693481445312,0,5.229297161102295
80.7284,28.9995,2019-03-09,1060.223876953125,0,15.002973556518555
80.3384,29.2278,2019-05-08,1425.501953125,1,0.0
84.8964,27.3509,2019-06-16,494.088623046875,0,66.43141233921051
86.9684,26.769,2019-03-23,174.45547485351562,1,0.0
84.8847,27.3149,2019-04-14,361.9308471679688,0,24.006690979003906
81.9209,27.9086,2019-06-24,158.2772979736328,0,0.0
80.4495,29.1902,2019-12-31,1803.173095703125,0,0.0
80.637,28.8982,2019-05-12,1213.3560791015625,1,5.7819390296936035
80.6318,29.125,2019-06-02,1618.5966796875,0,11.81512451171875
82.9516,27.7432,2019-03-05,154.07908630371094,0,0.0
81.7006,28.4784,2019-04-30,667.588134765625,1,1.7974006235599518
82.7511,27.7761,2019-04-30,663.5988159179688,1,3.0573790222406387
81.6767,28.3267,2019-05-02,441.4767456054688,0,0.0
82.2032,28.6094,2019-04-02,938.3911743164062,0,8.968042373657227
81.9763,28.2934,2019-03-21,678.3031005859375,0,0.0
81.313,28.5971,2019-03-17,259.24530029296875,0,3.103360176086426
82.3879,27.8235,2019-05-15,379.7283020019531,1,0.0
80.6432,29.116,2019-05-21,1420.3045654296875,0,13.143654823303223
84.7858,27.2696,2019-03-24,174.99754333496094,1,0.0
83.6125,27.681,2019-06-14,554.009765625,0,56.66984844207764
81.3609,28.3796,2019-04-23,174.77243041992188,1,2.0655887573957443
82.8155,28.101,2019-05-26,1175.9573974609375,0,6.621882438659668
85.1279,27.9166,2019-04-03,817.0748901367188,1,22.45333242416382
81.838,28.2825,2019-05-07,494.48577880859375,1,4.61470365524292
84.7323,27.2346,2019-03-01,140.34005737304688,0,3.9319543838500977
81.4133,28.5496,2019-05-17,577.7540893554688,0,0.0
81.2986,28.7415,2019-04-29,458.8198547363281,1,3.1914533814415336
82.2618,28.2596,2019-01-04,1436.6866455078125,0,0.0
82.734,27.6943,2019-05-23,149.16384887695312,0,4.338268280029297
81.473,28.9985,2019-03-30,1470.733642578125,0,6.776888370513916
84.156,27.7409,2019-03-25,979.83837890625,1,0.0
81.7327,28.8059,2019-11-24,874.12939453125,0,0.0
82.515,27.9437,2019-03-31,741.4446411132812,0,20.44404697418213
81.8739,27.9821,2019-04-24,283.3879699707031,0,0.12731625884771347
81.9171,28.1246,2019-04-29,273.23883056640625,0,1.6359629314392805
82.2047,28.305,2019-05-10,996.6591796875,1,0.0
80.6475,28.6865,2019-05-08,175.0349884033203,1,0.0
81.5815,28.3488,2019-03-16,631.3963623046875,0,0.0
81.9216,28.1362,2019-04-24,298.531982421875,1,0.22787557542324066
81.0155,28.789,2019-03-08,560.8720092773438,0,20.105846405029297
80.7155,28.6562,2019-02-12,169.95114135742188,0,27.232810974121094
85.0751,27.2504,2019-03-18,239.46218872070312,1,0.0
80.4198,29.2711,2019-06-18,1874.595947265625,0,36.41621868964285
81.2226,28.8319,2019-06-11,326.0948181152344,0,96.82738494873047
81.5203,28.4939,2019-05-25,869.5674438476562,0,4.929353713989258
81.3609,28.3796,2019-03-13,174.77243041992188,0,0.0
82.0683,28.1876,2019-05-06,560.500732421875,1,5.197700023651123
80.7796,29.3127,2019-06-11,780.0928344726562,0,45.885650634765625
80.2929,29.1042,2019-05-30,644.0587158203125,0,16.433348178863525
84.7884,27.2836,2019-03-24,190.34451293945312,1,0.0
87.0463,26.841,2019-05-12,582.6015625,0,0.0
82.2339,28.2669,2019-05-13,1049.2177734375,0,0.0
80.417,29.0172,2019-04-26,912.3497314453124,0,2.8304160982370377
84.2087,27.5417,2019-06-09,150.4996337890625,0,50.66778373718262
80.4529,29.1976,2019-06-14,1802.1337890625,0,29.950418949127197
82.0115,28.3809,2019-04-21,1889.81103515625,0,2.4840457439422607
80.4541,29.3102,2019-04-23,1021.3489379882812,0,15.453877955675125
81.6734,28.4847,2019-03-01,571.4285888671875,0,27.27976083755493
82.1727,27.9179,2019-05-06,479.6143798828125,1,0.0
82.0207,28.2023,2019-12-06,779.5428466796875,0,0.0
